time(s);position(m);velocity(m/s);acceleration(m*s^-2);jerk(m*s^-3)
3.106800;0.706980;0.300000;0.000000;0.000000
3.106900;0.707010;0.300000;0.000000;0.000000
3.107000;0.707040;0.300000;0.000000;0.000000
3.107100;0.707070;0.300000;0.000000;0.000000
3.107200;0.707100;0.300000;0.000000;0.000000
3.107300;0.707130;0.300000;0.000000;0.000000
3.107400;0.707160;0.300000;0.000000;0.000000
3.107500;0.707190;0.300000;0.000000;0.000000
3.107600;0.707220;0.300000;0.000000;0.000000
3.107700;0.707250;0.300000;0.000000;0.000000
3.107800;0.707280;0.300000;0.000000;0.000000
3.107900;0.707310;0.300000;0.000000;0.000000
3.108000;0.707340;0.300000;0.000000;0.000000
3.108100;0.707370;0.300000;0.000000;0.000000
3.108200;0.707400;0.300000;0.000000;0.000000
3.108300;0.707430;0.300000;0.000000;0.000000
3.108400;0.707460;0.300000;0.000000;0.000000
3.108500;0.707490;0.300000;0.000000;0.000000
3.108600;0.707520;0.300000;0.000000;0.000000
3.108700;0.707550;0.300000;0.000000;0.000000
3.108800;0.707580;0.300000;0.000000;0.000000
3.108900;0.707610;0.300000;0.000000;0.000000
3.109000;0.707640;0.300000;0.000000;0.000000
3.109100;0.707670;0.300000;0.000000;0.000000
3.109200;0.707700;0.300000;0.000000;0.000000
3.109300;0.707730;0.300000;0.000000;0.000000
3.109400;0.707760;0.300000;0.000000;0.000000
3.109500;0.707790;0.300000;0.000000;0.000000
3.109600;0.707820;0.300000;0.000000;0.000000
3.109700;0.707850;0.300000;0.000000;0.000000
3.109800;0.707880;0.300000;0.000000;0.000000
3.109900;0.707910;0.300000;0.000000;0.000000
3.110000;0.707940;0.300000;0.000000;0.000000
3.110100;0.707970;0.300000;0.000000;0.000000
3.110200;0.708000;0.300000;0.000000;0.000000
3.110300;0.708030;0.300000;0.000000;0.000000
3.110400;0.708060;0.300000;0.000000;0.000000
3.110500;0.708090;0.300000;0.000000;0.000000
3.110600;0.708120;0.300000;0.000000;0.000000
3.110700;0.708150;0.300000;0.000000;0.000000
3.110800;0.708180;0.300000;0.000000;0.000000
3.110900;0.708210;0.300000;0.000000;0.000000
3.111000;0.708240;0.300000;0.000000;0.000000
3.111100;0.708270;0.300000;0.000000;0.000000
3.111200;0.708300;0.300000;0.000000;0.000000
3.111300;0.708330;0.300000;0.000000;0.000000
3.111400;0.708360;0.300000;0.000000;0.000000
3.111500;0.708390;0.300000;0.000000;0.000000
3.111600;0.708420;0.300000;0.000000;0.000000
3.111700;0.708450;0.300000;0.000000;0.000000
3.111800;0.708480;0.300000;0.000000;0.000000
3.111900;0.708510;0.300000;0.000000;0.000000
3.112000;0.708540;0.300000;0.000000;0.000000
3.112100;0.708570;0.300000;0.000000;0.000000
3.112200;0.708600;0.300000;0.000000;0.000000
3.112300;0.708630;0.300000;0.000000;0.000000
3.112400;0.708660;0.300000;0.000000;0.000000
3.112500;0.708690;0.300000;0.000000;0.000000
3.112600;0.708720;0.300000;0.000000;0.000000
3.112700;0.708750;0.300000;0.000000;0.000000
3.112800;0.708780;0.300000;0.000000;0.000000
3.112900;0.708810;0.300000;0.000000;0.000000
3.113000;0.708840;0.300000;0.000000;0.000000
3.113100;0.708870;0.300000;0.000000;0.000000
3.113200;0.708900;0.300000;0.000000;0.000000
3.113300;0.708930;0.300000;0.000000;0.000000
3.113400;0.708960;0.300000;0.000000;0.000000
3.113500;0.708990;0.300000;0.000000;0.000000
3.113600;0.709020;0.300000;0.000000;0.000000
3.113700;0.709050;0.300000;0.000000;0.000000
3.113800;0.709080;0.300000;0.000000;0.000000
3.113900;0.709110;0.300000;0.000000;0.000000
3.114000;0.709140;0.300000;0.000000;0.000000
3.114100;0.709170;0.300000;0.000000;0.000000
3.114200;0.709200;0.300000;0.000000;0.000000
3.114300;0.709230;0.300000;0.000000;0.000000
3.114400;0.709260;0.300000;0.000000;0.000000
3.114500;0.709290;0.300000;0.000000;0.000000
3.114600;0.709320;0.300000;0.000000;0.000000
3.114700;0.709350;0.300000;0.000000;0.000000
3.114800;0.709380;0.300000;0.000000;0.000000
3.114900;0.709410;0.300000;0.000000;0.000000
3.115000;0.709440;0.300000;0.000000;0.000000
3.115100;0.709470;0.300000;0.000000;0.000000
3.115200;0.709500;0.300000;0.000000;0.000000
3.115300;0.709530;0.300000;0.000000;0.000000
3.115400;0.709560;0.300000;0.000000;0.000000
3.115500;0.709590;0.300000;0.000000;0.000000
3.115600;0.709620;0.300000;0.000000;0.000000
3.115700;0.709650;0.300000;0.000000;0.000000
3.115800;0.709680;0.300000;0.000000;0.000000
3.115900;0.709710;0.300000;0.000000;0.000000
3.116000;0.709740;0.300000;0.000000;0.000000
3.116100;0.709770;0.300000;0.000000;0.000000
3.116200;0.709800;0.300000;0.000000;0.000000
3.116300;0.709830;0.300000;0.000000;0.000000
3.116400;0.709860;0.300000;0.000000;0.000000
3.116500;0.709890;0.300000;0.000000;0.000000
3.116600;0.709920;0.300000;0.000000;0.000000
3.116700;0.709950;0.300000;0.000000;0.000000
3.116800;0.709980;0.300000;0.000000;0.000000
3.116900;0.710010;0.300000;0.000000;0.000000
3.117000;0.710040;0.300000;0.000000;0.000000
3.117100;0.710070;0.300000;0.000000;0.000000
3.117200;0.710100;0.300000;0.000000;0.000000
3.117300;0.710130;0.300000;0.000000;0.000000
3.117400;0.710160;0.300000;0.000000;0.000000
3.117500;0.710190;0.300000;0.000000;0.000000
3.117600;0.710220;0.300000;0.000000;0.000000
3.117700;0.710250;0.300000;0.000000;0.000000
3.117800;0.710280;0.300000;0.000000;0.000000
3.117900;0.710310;0.300000;0.000000;0.000000
3.118000;0.710340;0.300000;0.000000;0.000000
3.118100;0.710370;0.300000;0.000000;0.000000
3.118200;0.710400;0.300000;0.000000;0.000000
3.118300;0.710430;0.300000;0.000000;0.000000
3.118400;0.710460;0.300000;0.000000;0.000000
3.118500;0.710490;0.300000;0.000000;0.000000
3.118600;0.710520;0.300000;0.000000;0.000000
3.118700;0.710550;0.300000;0.000000;0.000000
3.118800;0.710580;0.300000;0.000000;0.000000
3.118900;0.710610;0.300000;0.000000;0.000000
3.119000;0.710640;0.300000;0.000000;0.000000
3.119100;0.710670;0.300000;0.000000;0.000000
3.119200;0.710700;0.300000;0.000000;0.000000
3.119300;0.710730;0.300000;0.000000;0.000000
3.119400;0.710760;0.300000;0.000000;0.000000
3.119500;0.710790;0.300000;0.000000;0.000000
3.119600;0.710820;0.300000;0.000000;0.000000
3.119700;0.710850;0.300000;0.000000;0.000000
3.119800;0.710880;0.300000;0.000000;0.000000
3.119900;0.710910;0.300000;0.000000;0.000000
3.120000;0.710940;0.300000;0.000000;0.000000
3.120100;0.710970;0.300000;0.000000;0.000000
3.120200;0.711000;0.300000;0.000000;0.000000
3.120300;0.711030;0.300000;0.000000;0.000000
3.120400;0.711060;0.300000;0.000000;0.000000
3.120500;0.711090;0.300000;0.000000;0.000000
3.120600;0.711120;0.300000;0.000000;0.000000
3.120700;0.711150;0.300000;0.000000;0.000000
3.120800;0.711180;0.300000;0.000000;0.000000
3.120900;0.711210;0.300000;0.000000;0.000000
3.121000;0.711240;0.300000;0.000000;0.000000
3.121100;0.711270;0.300000;0.000000;0.000000
3.121200;0.711300;0.300000;0.000000;0.000000
3.121300;0.711330;0.300000;0.000000;0.000000
3.121400;0.711360;0.300000;0.000000;0.000000
3.121500;0.711390;0.300000;0.000000;0.000000
3.121600;0.711420;0.300000;0.000000;0.000000
3.121700;0.711450;0.300000;0.000000;0.000000
3.121800;0.711480;0.300000;0.000000;0.000000
3.121900;0.711510;0.300000;0.000000;0.000000
3.122000;0.711540;0.300000;0.000000;0.000000
3.122100;0.711570;0.300000;0.000000;0.000000
3.122200;0.711600;0.300000;0.000000;0.000000
3.122300;0.711630;0.300000;0.000000;0.000000
3.122400;0.711660;0.300000;0.000000;0.000000
3.122500;0.711690;0.300000;0.000000;0.000000
3.122600;0.711720;0.300000;0.000000;0.000000
3.122700;0.711750;0.300000;0.000000;0.000000
3.122800;0.711780;0.300000;0.000000;0.000000
3.122900;0.711810;0.300000;0.000000;0.000000
3.123000;0.711840;0.300000;0.000000;0.000000
3.123100;0.711870;0.300000;0.000000;0.000000
3.123200;0.711900;0.300000;0.000000;0.000000
3.123300;0.711930;0.300000;0.000000;0.000000
3.123400;0.711960;0.300000;0.000000;0.000000
3.123500;0.711990;0.300000;0.000000;0.000000
3.123600;0.712020;0.300000;0.000000;0.000000
3.123700;0.712050;0.300000;0.000000;0.000000
3.123800;0.712080;0.300000;0.000000;0.000000
3.123900;0.712110;0.300000;0.000000;0.000000
3.124000;0.712140;0.300000;0.000000;0.000000
3.124100;0.712170;0.300000;0.000000;0.000000
3.124200;0.712200;0.300000;0.000000;0.000000
3.124300;0.712230;0.300000;0.000000;0.000000
3.124400;0.712260;0.300000;0.000000;0.000000
3.124500;0.712290;0.300000;0.000000;0.000000
3.124600;0.712320;0.300000;0.000000;0.000000
3.124700;0.712350;0.300000;0.000000;0.000000
3.124800;0.712380;0.300000;0.000000;0.000000
3.124900;0.712410;0.300000;0.000000;0.000000
3.125000;0.712440;0.300000;0.000000;0.000000
3.125100;0.712470;0.300000;0.000000;0.000000
3.125200;0.712500;0.300000;0.000000;0.000000
3.125300;0.712530;0.300000;0.000000;0.000000
3.125400;0.712560;0.300000;0.000000;0.000000
3.125500;0.712590;0.300000;0.000000;0.000000
3.125600;0.712620;0.300000;0.000000;0.000000
3.125700;0.712650;0.300000;0.000000;0.000000
3.125800;0.712680;0.300000;0.000000;0.000000
3.125900;0.712710;0.300000;0.000000;0.000000
3.126000;0.712740;0.300000;0.000000;0.000000
3.126100;0.712770;0.300000;0.000000;0.000000
3.126200;0.712800;0.300000;0.000000;0.000000
3.126300;0.712830;0.300000;0.000000;0.000000
3.126400;0.712860;0.300000;0.000000;0.000000
3.126500;0.712890;0.300000;0.000000;0.000000
3.126600;0.712920;0.300000;0.000000;0.000000
3.126700;0.712950;0.300000;0.000000;0.000000
3.126800;0.712980;0.300000;0.000000;0.000000
3.126900;0.713010;0.300000;0.000000;0.000000
3.127000;0.713040;0.300000;0.000000;0.000000
3.127100;0.713070;0.300000;0.000000;0.000000
3.127200;0.713100;0.300000;0.000000;0.000000
3.127300;0.713130;0.300000;0.000000;0.000000
3.127400;0.713160;0.300000;0.000000;0.000000
3.127500;0.713190;0.300000;0.000000;0.000000
3.127600;0.713220;0.300000;0.000000;0.000000
3.127700;0.713250;0.300000;0.000000;0.000000
3.127800;0.713280;0.300000;0.000000;0.000000
3.127900;0.713310;0.300000;0.000000;0.000000
3.128000;0.713340;0.300000;0.000000;0.000000
3.128100;0.713370;0.300000;0.000000;0.000000
3.128200;0.713400;0.300000;0.000000;0.000000
3.128300;0.713430;0.300000;0.000000;0.000000
3.128400;0.713460;0.300000;0.000000;0.000000
3.128500;0.713490;0.300000;0.000000;0.000000
3.128600;0.713520;0.300000;0.000000;0.000000
3.128700;0.713550;0.300000;0.000000;0.000000
3.128800;0.713580;0.300000;0.000000;0.000000
3.128900;0.713610;0.300000;0.000000;0.000000
3.129000;0.713640;0.300000;0.000000;0.000000
3.129100;0.713670;0.300000;0.000000;0.000000
3.129200;0.713700;0.300000;0.000000;0.000000
3.129300;0.713730;0.300000;0.000000;0.000000
3.129400;0.713760;0.300000;0.000000;0.000000
3.129500;0.713790;0.300000;0.000000;0.000000
3.129600;0.713820;0.300000;0.000000;0.000000
3.129700;0.713850;0.300000;0.000000;0.000000
3.129800;0.713880;0.300000;0.000000;0.000000
3.129900;0.713910;0.300000;0.000000;0.000000
3.130000;0.713940;0.300000;0.000000;0.000000
3.130100;0.713970;0.300000;0.000000;0.000000
3.130200;0.714000;0.300000;0.000000;0.000000
3.130300;0.714030;0.300000;0.000000;0.000000
3.130400;0.714060;0.300000;0.000000;0.000000
3.130500;0.714090;0.300000;0.000000;0.000000
3.130600;0.714120;0.300000;0.000000;0.000000
3.130700;0.714150;0.300000;0.000000;0.000000
3.130800;0.714180;0.300000;0.000000;0.000000
3.130900;0.714210;0.300000;0.000000;0.000000
3.131000;0.714240;0.300000;0.000000;0.000000
3.131100;0.714270;0.300000;0.000000;0.000000
3.131200;0.714300;0.300000;0.000000;0.000000
3.131300;0.714330;0.300000;0.000000;0.000000
3.131400;0.714360;0.300000;0.000000;0.000000
3.131500;0.714390;0.300000;0.000000;0.000000
3.131600;0.714420;0.300000;0.000000;0.000000
3.131700;0.714450;0.300000;0.000000;0.000000
3.131800;0.714480;0.300000;0.000000;0.000000
3.131900;0.714510;0.300000;0.000000;0.000000
3.132000;0.714540;0.300000;0.000000;0.000000
3.132100;0.714570;0.300000;0.000000;0.000000
3.132200;0.714600;0.300000;0.000000;0.000000
3.132300;0.714630;0.300000;0.000000;0.000000
3.132400;0.714660;0.300000;0.000000;0.000000
3.132500;0.714690;0.300000;0.000000;0.000000
3.132600;0.714720;0.300000;0.000000;0.000000
3.132700;0.714750;0.300000;0.000000;0.000000
3.132800;0.714780;0.300000;0.000000;0.000000
3.132900;0.714810;0.300000;0.000000;0.000000
3.133000;0.714840;0.300000;0.000000;0.000000
3.133100;0.714870;0.300000;0.000000;0.000000
3.133200;0.714900;0.300000;0.000000;0.000000
3.133300;0.714930;0.300000;0.000000;0.000000
3.133400;0.714960;0.300000;0.000000;0.000000
3.133500;0.714990;0.300000;0.000000;0.000000
3.133600;0.715020;0.300000;0.000000;0.000000
3.133700;0.715050;0.300000;0.000000;0.000000
3.133800;0.715080;0.300000;0.000000;0.000000
3.133900;0.715110;0.300000;0.000000;0.000000
3.134000;0.715140;0.300000;0.000000;0.000000
3.134100;0.715170;0.300000;0.000000;0.000000
3.134200;0.715200;0.300000;0.000000;0.000000
3.134300;0.715230;0.300000;0.000000;0.000000
3.134400;0.715260;0.300000;0.000000;0.000000
3.134500;0.715290;0.300000;0.000000;0.000000
3.134600;0.715320;0.300000;0.000000;0.000000
3.134700;0.715350;0.300000;0.000000;0.000000
3.134800;0.715380;0.300000;0.000000;0.000000
3.134900;0.715410;0.300000;0.000000;0.000000
3.135000;0.715440;0.300000;0.000000;0.000000
3.135100;0.715470;0.300000;0.000000;0.000000
3.135200;0.715500;0.300000;0.000000;0.000000
3.135300;0.715530;0.300000;0.000000;0.000000
3.135400;0.715560;0.300000;0.000000;0.000000
3.135500;0.715590;0.300000;0.000000;0.000000
3.135600;0.715620;0.300000;0.000000;0.000000
3.135700;0.715650;0.300000;0.000000;0.000000
3.135800;0.715680;0.300000;0.000000;0.000000
3.135900;0.715710;0.300000;0.000000;0.000000
3.136000;0.715740;0.300000;0.000000;0.000000
3.136100;0.715770;0.300000;0.000000;0.000000
3.136200;0.715800;0.300000;0.000000;0.000000
3.136300;0.715830;0.300000;0.000000;0.000000
3.136400;0.715860;0.300000;0.000000;0.000000
3.136500;0.715890;0.300000;0.000000;0.000000
3.136600;0.715920;0.300000;0.000000;0.000000
3.136700;0.715950;0.300000;0.000000;0.000000
3.136800;0.715980;0.300000;0.000000;0.000000
3.136900;0.716010;0.300000;0.000000;0.000000
3.137000;0.716040;0.300000;0.000000;0.000000
3.137100;0.716070;0.300000;0.000000;0.000000
3.137200;0.716100;0.300000;0.000000;0.000000
3.137300;0.716130;0.300000;0.000000;0.000000
3.137400;0.716160;0.300000;0.000000;0.000000
3.137500;0.716190;0.300000;0.000000;0.000000
3.137600;0.716220;0.300000;0.000000;0.000000
3.137700;0.716250;0.300000;0.000000;0.000000
3.137800;0.716280;0.300000;0.000000;0.000000
3.137900;0.716310;0.300000;0.000000;0.000000
3.138000;0.716340;0.300000;0.000000;0.000000
3.138100;0.716370;0.300000;0.000000;0.000000
3.138200;0.716400;0.300000;0.000000;0.000000
3.138300;0.716430;0.300000;0.000000;0.000000
3.138400;0.716460;0.300000;0.000000;0.000000
3.138500;0.716490;0.300000;0.000000;0.000000
3.138600;0.716520;0.300000;0.000000;0.000000
3.138700;0.716550;0.300000;0.000000;0.000000
3.138800;0.716580;0.300000;0.000000;0.000000
3.138900;0.716610;0.300000;0.000000;0.000000
3.139000;0.716640;0.300000;0.000000;0.000000
3.139100;0.716670;0.300000;0.000000;0.000000
3.139200;0.716700;0.300000;0.000000;0.000000
3.139300;0.716730;0.300000;0.000000;0.000000
3.139400;0.716760;0.300000;0.000000;0.000000
3.139500;0.716790;0.300000;0.000000;0.000000
3.139600;0.716820;0.300000;0.000000;0.000000
3.139700;0.716850;0.300000;0.000000;0.000000
3.139800;0.716880;0.300000;0.000000;0.000000
3.139900;0.716910;0.300000;0.000000;0.000000
3.140000;0.716940;0.300000;0.000000;0.000000
3.140100;0.716970;0.300000;0.000000;0.000000
3.140200;0.717000;0.300000;0.000000;0.000000
3.140300;0.717030;0.300000;0.000000;0.000000
3.140400;0.717060;0.300000;0.000000;0.000000
3.140500;0.717090;0.300000;0.000000;0.000000
3.140600;0.717120;0.300000;0.000000;0.000000
3.140700;0.717150;0.300000;0.000000;0.000000
3.140800;0.717180;0.300000;0.000000;0.000000
3.140900;0.717210;0.300000;0.000000;0.000000
3.141000;0.717240;0.300000;0.000000;0.000000
3.141100;0.717270;0.300000;0.000000;0.000000
3.141200;0.717300;0.300000;0.000000;0.000000
3.141300;0.717330;0.300000;0.000000;0.000000
3.141400;0.717360;0.300000;0.000000;0.000000
3.141500;0.717390;0.300000;0.000000;0.000000
3.141600;0.717420;0.300000;0.000000;0.000000
3.141700;0.717450;0.300000;0.000000;0.000000
3.141800;0.717480;0.300000;0.000000;0.000000
3.141900;0.717510;0.300000;0.000000;0.000000
3.142000;0.717540;0.300000;0.000000;0.000000
3.142100;0.717570;0.300000;0.000000;0.000000
3.142200;0.717600;0.300000;0.000000;0.000000
3.142300;0.717630;0.300000;0.000000;0.000000
3.142400;0.717660;0.300000;0.000000;0.000000
3.142500;0.717690;0.300000;0.000000;0.000000
3.142600;0.717720;0.300000;0.000000;0.000000
3.142700;0.717750;0.300000;0.000000;0.000000
3.142800;0.717780;0.300000;0.000000;0.000000
3.142900;0.717810;0.300000;0.000000;0.000000
3.143000;0.717840;0.300000;0.000000;0.000000
3.143100;0.717870;0.300000;0.000000;0.000000
3.143200;0.717900;0.300000;0.000000;0.000000
3.143300;0.717930;0.300000;0.000000;0.000000
3.143400;0.717960;0.300000;0.000000;0.000000
3.143500;0.717990;0.300000;0.000000;0.000000
3.143600;0.718020;0.300000;0.000000;0.000000
3.143700;0.718050;0.300000;0.000000;0.000000
3.143800;0.718080;0.300000;0.000000;0.000000
3.143900;0.718110;0.300000;0.000000;0.000000
3.144000;0.718140;0.300000;0.000000;0.000000
3.144100;0.718170;0.300000;0.000000;0.000000
3.144200;0.718200;0.300000;0.000000;0.000000
3.144300;0.718230;0.300000;0.000000;0.000000
3.144400;0.718260;0.300000;0.000000;0.000000
3.144500;0.718290;0.300000;0.000000;0.000000
3.144600;0.718320;0.300000;0.000000;0.000000
3.144700;0.718350;0.300000;0.000000;0.000000
3.144800;0.718380;0.300000;0.000000;0.000000
3.144900;0.718410;0.300000;0.000000;0.000000
3.145000;0.718440;0.300000;0.000000;0.000000
3.145100;0.718470;0.300000;0.000000;0.000000
3.145200;0.718500;0.300000;0.000000;0.000000
3.145300;0.718530;0.300000;0.000000;0.000000
3.145400;0.718560;0.300000;0.000000;0.000000
3.145500;0.718590;0.300000;0.000000;0.000000
3.145600;0.718620;0.300000;0.000000;0.000000
3.145700;0.718650;0.300000;0.000000;0.000000
3.145800;0.718680;0.300000;0.000000;0.000000
3.145900;0.718710;0.300000;0.000000;0.000000
3.146000;0.718740;0.300000;0.000000;0.000000
3.146100;0.718770;0.300000;0.000000;0.000000
3.146200;0.718800;0.300000;0.000000;0.000000
3.146300;0.718830;0.300000;0.000000;0.000000
3.146400;0.718860;0.300000;0.000000;0.000000
3.146500;0.718890;0.300000;0.000000;0.000000
3.146600;0.718920;0.300000;0.000000;0.000000
3.146700;0.718950;0.300000;0.000000;0.000000
3.146800;0.718980;0.300000;0.000000;0.000000
3.146900;0.719010;0.300000;0.000000;0.000000
3.147000;0.719040;0.300000;0.000000;0.000000
3.147100;0.719070;0.300000;0.000000;0.000000
3.147200;0.719100;0.300000;0.000000;0.000000
3.147300;0.719130;0.300000;0.000000;0.000000
3.147400;0.719160;0.300000;0.000000;0.000000
3.147500;0.719190;0.300000;0.000000;0.000000
3.147600;0.719220;0.300000;0.000000;0.000000
3.147700;0.719250;0.300000;0.000000;0.000000
3.147800;0.719280;0.300000;0.000000;0.000000
3.147900;0.719310;0.300000;0.000000;0.000000
3.148000;0.719340;0.300000;0.000000;0.000000
3.148100;0.719370;0.300000;0.000000;0.000000
3.148200;0.719400;0.300000;0.000000;0.000000
3.148300;0.719430;0.300000;0.000000;0.000000
3.148400;0.719460;0.300000;0.000000;0.000000
3.148500;0.719490;0.300000;0.000000;0.000000
3.148600;0.719520;0.300000;0.000000;0.000000
3.148700;0.719550;0.300000;0.000000;0.000000
3.148800;0.719580;0.300000;0.000000;0.000000
3.148900;0.719610;0.300000;0.000000;0.000000
3.149000;0.719640;0.300000;0.000000;0.000000
3.149100;0.719670;0.300000;0.000000;0.000000
3.149200;0.719700;0.300000;0.000000;0.000000
3.149300;0.719730;0.300000;0.000000;0.000000
3.149400;0.719760;0.300000;0.000000;0.000000
3.149500;0.719790;0.300000;0.000000;0.000000
3.149600;0.719820;0.300000;0.000000;0.000000
3.149700;0.719850;0.300000;0.000000;0.000000
3.149800;0.719880;0.300000;0.000000;0.000000
3.149900;0.719910;0.300000;0.000000;0.000000
3.150000;0.719940;0.300000;0.000000;0.000000
3.150100;0.719970;0.300000;0.000000;0.000000
3.150200;0.720000;0.300000;0.000000;0.000000
3.150300;0.720030;0.300000;0.000000;0.000000
3.150400;0.720060;0.300000;0.000000;0.000000
3.150500;0.720090;0.300000;0.000000;0.000000
3.150600;0.720120;0.300000;0.000000;0.000000
3.150700;0.720150;0.300000;0.000000;0.000000
3.150800;0.720180;0.300000;0.000000;0.000000
3.150900;0.720210;0.300000;0.000000;0.000000
3.151000;0.720240;0.300000;0.000000;0.000000
3.151100;0.720270;0.300000;0.000000;0.000000
3.151200;0.720300;0.300000;0.000000;0.000000
3.151300;0.720330;0.300000;0.000000;0.000000
3.151400;0.720360;0.300000;0.000000;0.000000
3.151500;0.720390;0.300000;0.000000;0.000000
3.151600;0.720420;0.300000;0.000000;0.000000
3.151700;0.720450;0.300000;0.000000;0.000000
3.151800;0.720480;0.300000;0.000000;0.000000
3.151900;0.720510;0.300000;0.000000;0.000000
3.152000;0.720540;0.300000;0.000000;0.000000
3.152100;0.720570;0.300000;0.000000;0.000000
3.152200;0.720600;0.300000;0.000000;0.000000
3.152300;0.720630;0.300000;0.000000;0.000000
3.152400;0.720660;0.300000;0.000000;0.000000
3.152500;0.720690;0.300000;0.000000;0.000000
3.152600;0.720720;0.300000;0.000000;0.000000
3.152700;0.720750;0.300000;0.000000;0.000000
3.152800;0.720780;0.300000;0.000000;0.000000
3.152900;0.720810;0.300000;0.000000;0.000000
3.153000;0.720840;0.300000;0.000000;0.000000
3.153100;0.720870;0.300000;0.000000;0.000000
3.153200;0.720900;0.300000;0.000000;0.000000
3.153300;0.720930;0.300000;0.000000;0.000000
3.153400;0.720960;0.300000;0.000000;0.000000
3.153500;0.720990;0.300000;0.000000;0.000000
3.153600;0.721020;0.300000;0.000000;0.000000
3.153700;0.721050;0.300000;0.000000;0.000000
3.153800;0.721080;0.300000;0.000000;0.000000
3.153900;0.721110;0.300000;0.000000;0.000000
3.154000;0.721140;0.300000;0.000000;0.000000
3.154100;0.721170;0.300000;0.000000;0.000000
3.154200;0.721200;0.300000;0.000000;0.000000
3.154300;0.721230;0.300000;0.000000;0.000000
3.154400;0.721260;0.300000;0.000000;0.000000
3.154500;0.721290;0.300000;0.000000;0.000000
3.154600;0.721320;0.300000;0.000000;0.000000
3.154700;0.721350;0.300000;0.000000;0.000000
3.154800;0.721380;0.300000;0.000000;0.000000
3.154900;0.721410;0.300000;0.000000;0.000000
3.155000;0.721440;0.300000;0.000000;0.000000
3.155100;0.721470;0.300000;0.000000;0.000000
3.155200;0.721500;0.300000;0.000000;0.000000
3.155300;0.721530;0.300000;0.000000;0.000000
3.155400;0.721560;0.300000;0.000000;0.000000
3.155500;0.721590;0.300000;0.000000;0.000000
3.155600;0.721620;0.300000;0.000000;0.000000
3.155700;0.721650;0.300000;0.000000;0.000000
3.155800;0.721680;0.300000;0.000000;0.000000
3.155900;0.721710;0.300000;0.000000;0.000000
3.156000;0.721740;0.300000;0.000000;0.000000
3.156100;0.721770;0.300000;0.000000;0.000000
3.156200;0.721800;0.300000;0.000000;0.000000
3.156300;0.721830;0.300000;0.000000;0.000000
3.156400;0.721860;0.300000;0.000000;0.000000
3.156500;0.721890;0.300000;0.000000;0.000000
3.156600;0.721920;0.300000;0.000000;0.000000
3.156700;0.721950;0.300000;0.000000;0.000000
3.156800;0.721980;0.300000;0.000000;0.000000
3.156900;0.722010;0.300000;0.000000;0.000000
3.157000;0.722040;0.300000;0.000000;0.000000
3.157100;0.722070;0.300000;0.000000;0.000000
3.157200;0.722100;0.300000;0.000000;0.000000
3.157300;0.722130;0.300000;0.000000;0.000000
3.157400;0.722160;0.300000;0.000000;0.000000
3.157500;0.722190;0.300000;0.000000;0.000000
3.157600;0.722220;0.300000;0.000000;0.000000
3.157700;0.722250;0.300000;0.000000;0.000000
3.157800;0.722280;0.300000;0.000000;0.000000
3.157900;0.722310;0.300000;0.000000;0.000000
3.158000;0.722340;0.300000;0.000000;0.000000
3.158100;0.722370;0.300000;0.000000;0.000000
3.158200;0.722400;0.300000;0.000000;0.000000
3.158300;0.722430;0.300000;0.000000;0.000000
3.158400;0.722460;0.300000;0.000000;0.000000
3.158500;0.722490;0.300000;0.000000;0.000000
3.158600;0.722520;0.300000;0.000000;0.000000
3.158700;0.722550;0.300000;0.000000;0.000000
3.158800;0.722580;0.300000;0.000000;0.000000
3.158900;0.722610;0.300000;0.000000;0.000000
3.159000;0.722640;0.300000;0.000000;0.000000
3.159100;0.722670;0.300000;0.000000;0.000000
3.159200;0.722700;0.300000;0.000000;0.000000
3.159300;0.722730;0.300000;0.000000;0.000000
3.159400;0.722760;0.300000;0.000000;0.000000
3.159500;0.722790;0.300000;0.000000;0.000000
3.159600;0.722820;0.300000;0.000000;0.000000
3.159700;0.722850;0.300000;0.000000;0.000000
3.159800;0.722880;0.300000;0.000000;0.000000
3.159900;0.722910;0.300000;0.000000;0.000000
3.160000;0.722940;0.300000;0.000000;0.000000
3.160100;0.722970;0.300000;0.000000;0.000000
3.160200;0.723000;0.300000;0.000000;0.000000
3.160300;0.723030;0.300000;0.000000;0.000000
3.160400;0.723060;0.300000;0.000000;0.000000
3.160500;0.723090;0.300000;0.000000;0.000000
3.160600;0.723120;0.300000;0.000000;0.000000
3.160700;0.723150;0.300000;0.000000;0.000000
3.160800;0.723180;0.300000;0.000000;0.000000
3.160900;0.723210;0.300000;0.000000;0.000000
3.161000;0.723240;0.300000;0.000000;0.000000
3.161100;0.723270;0.300000;0.000000;0.000000
3.161200;0.723300;0.300000;0.000000;0.000000
3.161300;0.723330;0.300000;0.000000;0.000000
3.161400;0.723360;0.300000;0.000000;0.000000
3.161500;0.723390;0.300000;0.000000;0.000000
3.161600;0.723420;0.300000;0.000000;0.000000
3.161700;0.723450;0.300000;0.000000;0.000000
3.161800;0.723480;0.300000;0.000000;0.000000
3.161900;0.723510;0.300000;0.000000;0.000000
3.162000;0.723540;0.300000;0.000000;0.000000
3.162100;0.723570;0.300000;0.000000;0.000000
3.162200;0.723600;0.300000;0.000000;0.000000
3.162300;0.723630;0.300000;0.000000;0.000000
3.162400;0.723660;0.300000;0.000000;0.000000
3.162500;0.723690;0.300000;0.000000;0.000000
