time(s);position(m);velocity(m/s);acceleration(m*s^-2);jerk(m*s^-3)
0.556000;0.028647;0.154568;0.000000;1.000000
0.557000;0.028801;0.155125;0.000000;1.000000
0.558000;0.028957;0.155682;0.000000;1.000000
0.559000;0.029113;0.156241;0.000000;1.000000
0.560000;0.029269;0.156800;0.000000;1.000000
0.561000;0.029426;0.157361;0.000000;1.000000
0.562000;0.029584;0.157922;0.000000;1.000000
0.563000;0.029742;0.158485;0.000000;1.000000
0.564000;0.029901;0.159048;0.000000;1.000000
0.565000;0.030060;0.159612;0.000000;1.000000
0.566000;0.030220;0.160178;0.000000;1.000000
0.567000;0.030381;0.160745;0.000000;1.000000
0.568000;0.030542;0.161312;0.000000;1.000000
0.569000;0.030703;0.161881;0.000000;1.000000
0.570000;0.030866;0.162450;0.000000;1.000000
0.571000;0.031028;0.163021;0.000000;1.000000
0.572000;0.031192;0.163592;0.000000;1.000000
0.573000;0.031355;0.164165;0.000000;1.000000
0.574000;0.031520;0.164738;0.000000;1.000000
0.575000;0.031685;0.165313;0.000000;1.000000
0.576000;0.031851;0.165888;0.000000;1.000000
0.577000;0.032017;0.166465;0.000000;1.000000
0.578000;0.032183;0.167042;0.000000;1.000000
0.579000;0.032351;0.167621;0.000000;1.000000
0.580000;0.032519;0.168200;0.000000;1.000000
0.581000;0.032687;0.168781;0.000000;1.000000
0.582000;0.032856;0.169362;0.000000;1.000000
0.583000;0.033026;0.169945;0.000000;1.000000
0.584000;0.033196;0.170528;0.000000;1.000000
0.585000;0.033367;0.171113;0.000000;1.000000
0.586000;0.033538;0.171698;0.000000;1.000000
0.587000;0.033710;0.172285;0.000000;1.000000
0.588000;0.033883;0.172872;0.000000;1.000000
0.589000;0.034056;0.173461;0.000000;1.000000
0.590000;0.034230;0.174050;0.000000;1.000000
0.591000;0.034404;0.174641;0.000000;1.000000
0.592000;0.034579;0.175232;0.000000;1.000000
0.593000;0.034755;0.175825;0.000000;1.000000
0.594000;0.034931;0.176418;0.000000;1.000000
0.595000;0.035107;0.177013;0.000000;1.000000
0.596000;0.035285;0.177608;0.000000;1.000000
0.597000;0.035463;0.178205;0.000000;1.000000
0.598000;0.035641;0.178802;0.000000;1.000000
0.599000;0.035820;0.179401;0.000000;1.000000
0.600000;0.036000;0.180000;0.000000;1.000000
0.601000;0.036180;0.180601;0.000000;1.000000
0.602000;0.036361;0.181202;0.000000;1.000000
0.603000;0.036543;0.181805;0.000000;1.000000
0.604000;0.036725;0.182408;0.000000;1.000000
0.605000;0.036908;0.183013;0.000000;1.000000
0.606000;0.037091;0.183618;0.000000;1.000000
0.607000;0.037275;0.184225;0.000000;1.000000
0.608000;0.037459;0.184832;0.000000;1.000000
0.609000;0.037644;0.185441;0.000000;1.000000
0.610000;0.037830;0.186050;0.000000;1.000000
0.611000;0.038017;0.186660;0.000000;1.000000
0.612000;0.038203;0.187272;0.000000;1.000000
0.613000;0.038391;0.187885;0.000000;1.000000
0.614000;0.038579;0.188498;0.000000;1.000000
0.615000;0.038768;0.189112;0.000000;1.000000
0.616000;0.038957;0.189728;0.000000;1.000000
0.617000;0.039148;0.190345;0.000000;1.000000
0.618000;0.039338;0.190962;0.000000;1.000000
0.619000;0.039529;0.191581;0.000000;1.000000
0.620000;0.039721;0.192200;0.000000;1.000000
0.621000;0.039914;0.192821;0.000000;1.000000
0.622000;0.040107;0.193442;0.000000;1.000000
0.623000;0.040301;0.194065;0.000000;1.000000
0.624000;0.040495;0.194688;0.000000;1.000000
0.625000;0.040690;0.195312;0.000000;1.000000
0.626000;0.040886;0.195938;0.000000;1.000000
0.627000;0.041082;0.196565;0.000000;1.000000
0.628000;0.041279;0.197192;0.000000;1.000000
0.629000;0.041476;0.197820;0.000000;1.000000
0.630000;0.041675;0.198450;0.000000;1.000000
0.631000;0.041873;0.199081;0.000000;1.000000
0.632000;0.042073;0.199712;0.000000;1.000000
0.633000;0.042273;0.200345;0.000000;1.000000
0.634000;0.042473;0.200978;0.000000;1.000000
0.635000;0.042675;0.201613;0.000000;1.000000
0.636000;0.042877;0.202248;0.000000;1.000000
0.637000;0.043079;0.202885;0.000000;1.000000
0.638000;0.043282;0.203522;0.000000;1.000000
0.639000;0.043486;0.204161;0.000000;1.000000
0.640000;0.043691;0.204800;0.000000;1.000000
0.641000;0.043896;0.205441;0.000000;1.000000
0.642000;0.044102;0.206082;0.000000;1.000000
0.643000;0.044308;0.206725;0.000000;1.000000
0.644000;0.044515;0.207368;0.000000;1.000000
0.645000;0.044723;0.208013;0.000000;1.000000
0.646000;0.044931;0.208658;0.000000;1.000000
0.647000;0.045140;0.209305;0.000000;1.000000
0.648000;0.045350;0.209952;0.000000;1.000000
0.649000;0.045560;0.210601;0.000000;1.000000
0.650000;0.045771;0.211250;0.000000;1.000000
0.651000;0.045982;0.211901;0.000000;1.000000
0.652000;0.046195;0.212552;0.000000;1.000000
0.653000;0.046408;0.213205;0.000000;1.000000
0.654000;0.046621;0.213858;0.000000;1.000000
0.655000;0.046835;0.214513;0.000000;1.000000
0.656000;0.047050;0.215168;0.000000;1.000000
0.657000;0.047266;0.215824;0.000000;1.000000
0.658000;0.047482;0.216482;0.000000;1.000000
0.659000;0.047699;0.217141;0.000000;1.000000
0.660000;0.047916;0.217800;0.000000;1.000000
0.661000;0.048134;0.218461;0.000000;1.000000
0.662000;0.048353;0.219122;0.000000;1.000000
0.663000;0.048572;0.219785;0.000000;1.000000
0.664000;0.048792;0.220448;0.000000;1.000000
0.665000;0.049013;0.221113;0.000000;1.000000
0.666000;0.049235;0.221778;0.000000;1.000000
0.667000;0.049457;0.222445;0.000000;1.000000
0.668000;0.049680;0.223112;0.000000;1.000000
0.669000;0.049903;0.223781;0.000000;1.000000
0.670000;0.050127;0.224450;0.000000;1.000000
0.671000;0.050352;0.225120;0.000000;1.000000
0.672000;0.050577;0.225792;0.000000;1.000000
0.673000;0.050804;0.226465;0.000000;1.000000
0.674000;0.051030;0.227138;0.000000;1.000000
0.675000;0.051258;0.227813;0.000000;1.000000
0.676000;0.051486;0.228488;0.000000;1.000000
0.677000;0.051715;0.229165;0.000000;1.000000
0.678000;0.051944;0.229842;0.000000;1.000000
0.679000;0.052174;0.230521;0.000000;1.000000
0.680000;0.052405;0.231200;0.000000;1.000000
0.681000;0.052637;0.231881;0.000000;1.000000
0.682000;0.052869;0.232562;0.000000;1.000000
0.683000;0.053102;0.233245;0.000000;1.000000
0.684000;0.053336;0.233928;0.000000;1.000000
0.685000;0.053570;0.234613;0.000000;1.000000
0.686000;0.053805;0.235298;0.000000;1.000000
0.687000;0.054040;0.235985;0.000000;1.000000
0.688000;0.054277;0.236672;0.000000;1.000000
0.689000;0.054514;0.237361;0.000000;1.000000
0.690000;0.054752;0.238050;0.000000;1.000000
0.691000;0.054990;0.238741;0.000000;1.000000
0.692000;0.055229;0.239432;0.000000;1.000000
0.693000;0.055469;0.240125;0.000000;1.000000
0.694000;0.055709;0.240818;0.000000;1.000000
0.695000;0.055950;0.241513;0.000000;1.000000
0.696000;0.056192;0.242208;0.000000;1.000000
0.697000;0.056435;0.242905;0.000000;1.000000
0.698000;0.056678;0.243602;0.000000;1.000000
0.699000;0.056922;0.244301;0.000000;1.000000
0.700000;0.057167;0.245000;0.000000;1.000000
0.701000;0.057412;0.245701;0.000000;1.000000
0.702000;0.057658;0.246402;0.000000;1.000000
0.703000;0.057905;0.247105;0.000000;1.000000
0.704000;0.058152;0.247808;0.000000;1.000000
0.705000;0.058400;0.248513;0.000000;1.000000
0.706000;0.058649;0.249218;0.000000;1.000000
0.707000;0.058899;0.249925;0.000000;1.000000
0.708000;0.059149;0.250632;0.000000;1.000000
0.709000;0.059400;0.251341;0.000000;1.000000
0.710000;0.059652;0.252050;0.000000;1.000000
0.711000;0.059904;0.252761;0.000000;1.000000
0.712000;0.060157;0.253472;0.000000;1.000000
0.713000;0.060411;0.254185;0.000000;1.000000
0.714000;0.060666;0.254898;0.000000;1.000000
0.715000;0.060921;0.255613;0.000000;1.000000
0.716000;0.061177;0.256328;0.000000;1.000000
0.717000;0.061434;0.257044;0.000000;1.000000
0.718000;0.061691;0.257762;0.000000;1.000000
0.719000;0.061949;0.258481;0.000000;1.000000
0.720000;0.062208;0.259200;0.000000;1.000000
0.721000;0.062468;0.259921;0.000000;1.000000
0.722000;0.062728;0.260642;0.000000;1.000000
0.723000;0.062989;0.261365;0.000000;1.000000
0.724000;0.063251;0.262088;0.000000;1.000000
0.725000;0.063513;0.262813;0.000000;1.000000
0.726000;0.063776;0.263538;0.000000;1.000000
0.727000;0.064040;0.264265;0.000000;1.000000
0.728000;0.064305;0.264992;0.000000;1.000000
0.729000;0.064570;0.265721;0.000000;1.000000
0.730000;0.064836;0.266450;0.000000;1.000000
0.731000;0.065103;0.267181;0.000000;1.000000
0.732000;0.065371;0.267912;0.000000;1.000000
0.733000;0.065639;0.268645;0.000000;1.000000
0.734000;0.065908;0.269378;0.000000;1.000000
0.735000;0.066178;0.270113;0.000000;1.000000
0.736000;0.066448;0.270848;0.000000;1.000000
0.737000;0.066719;0.271585;0.000000;1.000000
0.738000;0.066991;0.272322;0.000000;1.000000
0.739000;0.067264;0.273061;0.000000;1.000000
0.740000;0.067537;0.273800;0.000000;1.000000
0.741000;0.067812;0.274541;0.000000;1.000000
0.742000;0.068086;0.275282;0.000000;1.000000
0.743000;0.068362;0.276025;0.000000;1.000000
0.744000;0.068638;0.276768;0.000000;1.000000
0.745000;0.068916;0.277513;0.000000;1.000000
0.746000;0.069194;0.278258;0.000000;1.000000
0.747000;0.069472;0.279005;0.000000;1.000000
0.748000;0.069752;0.279752;0.000000;1.000000
0.749000;0.070032;0.280501;0.000000;1.000000
0.750000;0.070313;0.281250;0.000000;1.000000
0.751000;0.070594;0.282001;0.000000;1.000000
0.752000;0.070877;0.282752;0.000000;1.000000
0.753000;0.071160;0.283505;0.000000;1.000000
0.754000;0.071444;0.284258;0.000000;1.000000
0.755000;0.071728;0.285013;0.000000;1.000000
0.756000;0.072014;0.285768;0.000000;1.000000
0.757000;0.072300;0.286525;0.000000;1.000000
0.758000;0.072587;0.287282;0.000000;1.000000
0.759000;0.072874;0.288041;0.000000;1.000000
0.760000;0.073163;0.288800;0.000000;1.000000
0.761000;0.073452;0.289561;0.000000;1.000000
0.762000;0.073742;0.290322;0.000000;1.000000
0.763000;0.074032;0.291084;0.000000;1.000000
0.764000;0.074324;0.291848;0.000000;1.000000
0.765000;0.074616;0.292613;0.000000;1.000000
0.766000;0.074909;0.293378;0.000000;1.000000
0.767000;0.075203;0.294145;0.000000;1.000000
0.768000;0.075497;0.294912;0.000000;1.000000
0.769000;0.075793;0.295681;0.000000;1.000000
0.770000;0.076089;0.296450;0.000000;1.000000
0.771000;0.076386;0.297221;0.000000;1.000000
0.772000;0.076683;0.297992;0.000000;1.000000
0.773000;0.076982;0.298765;0.000000;1.000000
0.774000;0.077281;0.299538;0.000000;1.000000
0.775000;0.077581;0.300313;0.000000;1.000000
0.776000;0.077881;0.301088;0.000000;1.000000
0.777000;0.078183;0.301865;0.000000;1.000000
0.778000;0.078485;0.302642;0.000000;1.000000
0.779000;0.078788;0.303421;0.000000;1.000000
0.780000;0.079092;0.304200;0.000000;1.000000
0.781000;0.079397;0.304981;0.000000;1.000000
0.782000;0.079702;0.305762;0.000000;1.000000
0.783000;0.080008;0.306545;0.000000;1.000000
0.784000;0.080315;0.307328;0.000000;1.000000
0.785000;0.080623;0.308113;0.000000;1.000000
0.786000;0.080931;0.308898;0.000000;1.000000
0.787000;0.081241;0.309685;0.000000;1.000000
0.788000;0.081551;0.310472;0.000000;1.000000
0.789000;0.081862;0.311261;0.000000;1.000000
0.790000;0.082173;0.312050;0.000000;1.000000
0.791000;0.082486;0.312841;0.000000;1.000000
0.792000;0.082799;0.313632;0.000000;1.000000
0.793000;0.083113;0.314425;0.000000;1.000000
0.794000;0.083113;0.314425;0.000000;-1.000000
0.795000;0.083113;0.315424;0.000000;-1.000000
0.796000;0.083115;0.316423;0.000000;-1.000000
0.797000;0.083117;0.317420;0.000000;-1.000000
0.798000;0.083121;0.318417;0.000000;-1.000000
0.799000;0.083125;0.319412;0.000000;-1.000000
0.800000;0.083131;0.320407;0.000000;-1.000000
0.801000;0.083137;0.321400;0.000000;-1.000000
0.802000;0.083145;0.322393;0.000000;-1.000000
0.803000;0.083153;0.323384;0.000000;-1.000000
0.804000;0.083163;0.324375;0.000000;-1.000000
0.805000;0.083173;0.325364;0.000000;-1.000000
0.806000;0.083185;0.326353;0.000000;-1.000000
0.807000;0.083197;0.327340;0.000000;-1.000000
0.808000;0.083210;0.328327;0.000000;-1.000000
0.809000;0.083225;0.329312;0.000000;-1.000000
0.810000;0.083240;0.330297;0.000000;-1.000000
0.811000;0.083257;0.331280;0.000000;-1.000000
0.812000;0.083274;0.332263;0.000000;-1.000000
0.813000;0.083292;0.333244;0.000000;-1.000000
0.814000;0.083312;0.334225;0.000000;-1.000000
0.815000;0.083332;0.335204;0.000000;-1.000000
0.816000;0.083353;0.336183;0.000000;-1.000000
0.817000;0.083375;0.337160;0.000000;-1.000000
0.818000;0.083399;0.338137;0.000000;-1.000000
0.819000;0.083423;0.339112;0.000000;-1.000000
0.820000;0.083448;0.340087;0.000000;-1.000000
0.821000;0.083474;0.341060;0.000000;-1.000000
0.822000;0.083501;0.342033;0.000000;-1.000000
0.823000;0.083529;0.343004;0.000000;-1.000000
0.824000;0.083558;0.343975;0.000000;-1.000000
0.825000;0.083588;0.344944;0.000000;-1.000000
0.826000;0.083619;0.345913;0.000000;-1.000000
0.827000;0.083651;0.346880;0.000000;-1.000000
0.828000;0.083684;0.347847;0.000000;-1.000000
0.829000;0.083718;0.348812;0.000000;-1.000000
0.830000;0.083753;0.349777;0.000000;-1.000000
0.831000;0.083789;0.350740;0.000000;-1.000000
0.832000;0.083826;0.351703;0.000000;-1.000000
0.833000;0.083864;0.352664;0.000000;-1.000000
0.834000;0.083902;0.353625;0.000000;-1.000000
0.835000;0.083942;0.354584;0.000000;-1.000000
0.836000;0.083983;0.355543;0.000000;-1.000000
0.837000;0.084024;0.356500;0.000000;-1.000000
0.838000;0.084067;0.357457;0.000000;-1.000000
0.839000;0.084110;0.358412;0.000000;-1.000000
0.840000;0.084155;0.359367;0.000000;-1.000000
0.841000;0.084200;0.360320;0.000000;-1.000000
0.842000;0.084246;0.361273;0.000000;-1.000000
0.843000;0.084294;0.362224;0.000000;-1.000000
0.844000;0.084342;0.363175;0.000000;-1.000000
0.845000;0.084391;0.364124;0.000000;-1.000000
0.846000;0.084441;0.365073;0.000000;-1.000000
0.847000;0.084493;0.366020;0.000000;-1.000000
0.848000;0.084545;0.366967;0.000000;-1.000000
0.849000;0.084598;0.367912;0.000000;-1.000000
0.850000;0.084652;0.368857;0.000000;-1.000000
0.851000;0.084707;0.369800;0.000000;-1.000000
0.852000;0.084762;0.370743;0.000000;-1.000000
0.853000;0.084819;0.371684;0.000000;-1.000000
0.854000;0.084877;0.372625;0.000000;-1.000000
0.855000;0.084936;0.373564;0.000000;-1.000000
0.856000;0.084995;0.374503;0.000000;-1.000000
0.857000;0.085056;0.375440;0.000000;-1.000000
0.858000;0.085117;0.376377;0.000000;-1.000000
0.859000;0.085180;0.377312;0.000000;-1.000000
0.860000;0.085243;0.378247;0.000000;-1.000000
0.861000;0.085307;0.379180;0.000000;-1.000000
0.862000;0.085372;0.380113;0.000000;-1.000000
0.863000;0.085439;0.381044;0.000000;-1.000000
0.864000;0.085506;0.381975;0.000000;-1.000000
0.865000;0.085574;0.382904;0.000000;-1.000000
0.866000;0.085643;0.383833;0.000000;-1.000000
0.867000;0.085713;0.384760;0.000000;-1.000000
0.868000;0.085783;0.385687;0.000000;-1.000000
0.869000;0.085855;0.386612;0.000000;-1.000000
0.870000;0.085928;0.387537;0.000000;-1.000000
0.871000;0.086001;0.388460;0.000000;-1.000000
0.872000;0.086076;0.389383;0.000000;-1.000000
0.873000;0.086151;0.390304;0.000000;-1.000000
0.874000;0.086228;0.391225;0.000000;-1.000000
0.875000;0.086305;0.392144;0.000000;-1.000000
0.876000;0.086383;0.393063;0.000000;-1.000000
0.877000;0.086462;0.393980;0.000000;-1.000000
0.878000;0.086542;0.394897;0.000000;-1.000000
0.879000;0.086623;0.395812;0.000000;-1.000000
0.880000;0.086705;0.396727;0.000000;-1.000000
0.881000;0.086788;0.397640;0.000000;-1.000000
0.882000;0.086871;0.398553;0.000000;-1.000000
0.883000;0.086956;0.399464;0.000000;-1.000000
0.884000;0.087041;0.400375;0.000000;-1.000000
0.885000;0.087128;0.401284;0.000000;-1.000000
0.886000;0.087215;0.402193;0.000000;-1.000000
0.887000;0.087303;0.403100;0.000000;-1.000000
0.888000;0.087392;0.404007;0.000000;-1.000000
0.889000;0.087482;0.404912;0.000000;-1.000000
0.890000;0.087573;0.405817;0.000000;-1.000000
0.891000;0.087665;0.406720;0.000000;-1.000000
0.892000;0.087758;0.407623;0.000000;-1.000000
0.893000;0.087852;0.408524;0.000000;-1.000000
0.894000;0.087946;0.409425;0.000000;-1.000000
0.895000;0.088042;0.410324;0.000000;-1.000000
0.896000;0.088138;0.411223;0.000000;-1.000000
0.897000;0.088235;0.412120;0.000000;-1.000000
0.898000;0.088333;0.413017;0.000000;-1.000000
0.899000;0.088432;0.413912;0.000000;-1.000000
0.900000;0.088532;0.414807;0.000000;-1.000000
0.901000;0.088633;0.415700;0.000000;-1.000000
0.902000;0.088735;0.416593;0.000000;-1.000000
0.903000;0.088838;0.417484;0.000000;-1.000000
0.904000;0.088941;0.418375;0.000000;-1.000000
0.905000;0.089045;0.419264;0.000000;-1.000000
0.906000;0.089151;0.420153;0.000000;-1.000000
0.907000;0.089257;0.421040;0.000000;-1.000000
0.908000;0.089364;0.421927;0.000000;-1.000000
0.909000;0.089472;0.422812;0.000000;-1.000000
0.910000;0.089581;0.423697;0.000000;-1.000000
0.911000;0.089690;0.424580;0.000000;-1.000000
0.912000;0.089801;0.425463;0.000000;-1.000000
0.913000;0.089913;0.426344;0.000000;-1.000000
0.914000;0.090025;0.427225;0.000000;-1.000000
0.915000;0.090138;0.428104;0.000000;-1.000000
0.916000;0.090252;0.428983;0.000000;-1.000000
0.917000;0.090367;0.429860;0.000000;-1.000000
0.918000;0.090483;0.430737;0.000000;-1.000000
0.919000;0.090600;0.431612;0.000000;-1.000000
0.920000;0.090717;0.432487;0.000000;-1.000000
0.921000;0.090836;0.433360;0.000000;-1.000000
0.922000;0.090955;0.434233;0.000000;-1.000000
0.923000;0.091076;0.435104;0.000000;-1.000000
0.924000;0.091197;0.435975;0.000000;-1.000000
0.925000;0.091319;0.436844;0.000000;-1.000000
0.926000;0.091442;0.437713;0.000000;-1.000000
0.927000;0.091565;0.438580;0.000000;-1.000000
0.928000;0.091690;0.439447;0.000000;-1.000000
0.929000;0.091815;0.440312;0.000000;-1.000000
0.930000;0.091942;0.441177;0.000000;-1.000000
0.931000;0.092069;0.442040;0.000000;-1.000000
0.932000;0.092197;0.442903;0.000000;-1.000000
0.933000;0.092326;0.443764;0.000000;-1.000000
0.934000;0.092456;0.444625;0.000000;-1.000000
0.935000;0.092586;0.445484;0.000000;-1.000000
0.936000;0.092718;0.446343;0.000000;-1.000000
0.937000;0.092850;0.447200;0.000000;-1.000000
0.938000;0.092983;0.448057;0.000000;-1.000000
0.939000;0.093117;0.448912;0.000000;-1.000000
0.940000;0.093252;0.449767;0.000000;-1.000000
0.941000;0.093388;0.450620;0.000000;-1.000000
0.942000;0.093525;0.451473;0.000000;-1.000000
0.943000;0.093662;0.452324;0.000000;-1.000000
0.944000;0.093800;0.453175;0.000000;-1.000000
0.945000;0.093940;0.454024;0.000000;-1.000000
0.946000;0.094080;0.454873;0.000000;-1.000000
0.947000;0.094220;0.455720;0.000000;-1.000000
0.948000;0.094362;0.456567;0.000000;-1.000000
0.949000;0.094505;0.457412;0.000000;-1.000000
0.950000;0.094648;0.458257;0.000000;-1.000000
0.951000;0.094792;0.459100;0.000000;-1.000000
0.952000;0.094938;0.459943;0.000000;-1.000000
0.953000;0.095083;0.460784;0.000000;-1.000000
0.954000;0.095230;0.461625;0.000000;-1.000000
0.955000;0.095378;0.462464;0.000000;-1.000000
0.956000;0.095526;0.463303;0.000000;-1.000000
0.957000;0.095676;0.464140;0.000000;-1.000000
0.958000;0.095826;0.464977;0.000000;-1.000000
0.959000;0.095977;0.465812;0.000000;-1.000000
0.960000;0.096129;0.466647;0.000000;-1.000000
0.961000;0.096281;0.467480;0.000000;-1.000000
0.962000;0.096435;0.468313;0.000000;-1.000000
0.963000;0.096589;0.469144;0.000000;-1.000000
0.964000;0.096744;0.469975;0.000000;-1.000000
0.965000;0.096900;0.470804;0.000000;-1.000000
0.966000;0.097057;0.471633;0.000000;-1.000000
0.967000;0.097214;0.472460;0.000000;-1.000000
0.968000;0.097373;0.473287;0.000000;-1.000000
0.969000;0.097532;0.474112;0.000000;-1.000000
0.970000;0.097692;0.474937;0.000000;-1.000000
0.971000;0.097853;0.475760;0.000000;-1.000000
0.972000;0.098015;0.476583;0.000000;-1.000000
0.973000;0.098178;0.477404;0.000000;-1.000000
0.974000;0.098341;0.478225;0.000000;-1.000000
0.975000;0.098505;0.479044;0.000000;-1.000000
0.976000;0.098670;0.479863;0.000000;-1.000000
0.977000;0.098836;0.480680;0.000000;-1.000000
0.978000;0.099003;0.481497;0.000000;-1.000000
0.979000;0.099170;0.482312;0.000000;-1.000000
0.980000;0.099338;0.483127;0.000000;-1.000000
0.981000;0.099508;0.483940;0.000000;-1.000000
0.982000;0.099677;0.484753;0.000000;-1.000000
0.983000;0.099848;0.485564;0.000000;-1.000000
0.984000;0.100020;0.486375;0.000000;-1.000000
0.985000;0.100192;0.487184;0.000000;-1.000000
0.986000;0.100365;0.487993;0.000000;-1.000000
0.987000;0.100539;0.488800;0.000000;-1.000000
0.988000;0.100714;0.489607;0.000000;-1.000000
0.989000;0.100890;0.490412;0.000000;-1.000000
0.990000;0.101066;0.491217;0.000000;-1.000000
0.991000;0.101243;0.492020;0.000000;-1.000000
0.992000;0.101421;0.492823;0.000000;-1.000000
0.993000;0.101600;0.493624;0.000000;-1.000000
0.994000;0.101780;0.494425;0.000000;-1.000000
0.995000;0.101960;0.495224;0.000000;-1.000000
0.996000;0.102141;0.496023;0.000000;-1.000000
0.997000;0.102323;0.496820;0.000000;-1.000000
0.998000;0.102506;0.497617;0.000000;-1.000000
0.999000;0.102690;0.498412;0.000000;-1.000000
1.000000;0.102874;0.499207;0.000000;-1.000000
1.001000;0.103059;0.500000;0.000000;-1.000000
1.002000;0.103245;0.500793;0.000000;-1.000000
1.003000;0.103432;0.501584;0.000000;-1.000000
1.004000;0.103619;0.502375;0.000000;-1.000000
1.005000;0.103808;0.503164;0.000000;-1.000000
1.006000;0.103997;0.503953;0.000000;-1.000000
1.007000;0.104187;0.504740;0.000000;-1.000000
1.008000;0.104378;0.505527;0.000000;-1.000000
1.009000;0.104569;0.506312;0.000000;-1.000000
1.010000;0.104761;0.507097;0.000000;-1.000000
1.011000;0.104954;0.507880;0.000000;-1.000000
1.012000;0.105148;0.508663;0.000000;-1.000000
1.013000;0.105343;0.509444;0.000000;-1.000000
1.014000;0.105538;0.510225;0.000000;-1.000000
1.015000;0.105734;0.511004;0.000000;-1.000000
1.016000;0.105931;0.511783;0.000000;-1.000000
1.017000;0.106129;0.512560;0.000000;-1.000000
1.018000;0.106328;0.513337;0.000000;-1.000000
1.019000;0.106527;0.514112;0.000000;-1.000000
1.020000;0.106727;0.514887;0.000000;-1.000000
1.021000;0.106928;0.515660;0.000000;-1.000000
1.022000;0.107129;0.516433;0.000000;-1.000000
1.023000;0.107332;0.517204;0.000000;-1.000000
1.024000;0.107535;0.517975;0.000000;-1.000000
1.025000;0.107739;0.518744;0.000000;-1.000000
1.026000;0.107944;0.519513;0.000000;-1.000000
1.027000;0.108149;0.520280;0.000000;-1.000000
1.028000;0.108355;0.521047;0.000000;-1.000000
1.029000;0.108562;0.521812;0.000000;-1.000000
1.030000;0.108770;0.522577;0.000000;-1.000000
1.031000;0.108979;0.523340;0.000000;-1.000000
1.032000;0.109188;0.524103;0.000000;-1.000000
1.033000;0.109398;0.524864;0.000000;-1.000000
1.034000;0.109609;0.525625;0.000000;-1.000000
1.035000;0.109820;0.526384;0.000000;-1.000000
1.036000;0.110033;0.527143;0.000000;-1.000000
1.037000;0.110246;0.527900;0.000000;-1.000000
1.038000;0.110460;0.528657;0.000000;-1.000000
1.039000;0.110674;0.529412;0.000000;-1.000000
1.040000;0.110890;0.530167;0.000000;-1.000000
1.041000;0.111106;0.530920;0.000000;-1.000000
1.042000;0.111323;0.531673;0.000000;-1.000000
1.043000;0.111540;0.532424;0.000000;-1.000000
1.044000;0.111759;0.533175;0.000000;-1.000000
1.045000;0.111978;0.533924;0.000000;-1.000000
1.046000;0.112198;0.534673;0.000000;-1.000000
1.047000;0.112418;0.535420;0.000000;-1.000000
1.048000;0.112640;0.536167;0.000000;-1.000000
1.049000;0.112862;0.536912;0.000000;-1.000000
1.050000;0.113085;0.537657;0.000000;-1.000000
1.051000;0.113308;0.538400;0.000000;-1.000000
1.052000;0.113533;0.539143;0.000000;-1.000000
1.053000;0.113758;0.539884;0.000000;-1.000000
1.054000;0.113984;0.540625;0.000000;-1.000000
1.055000;0.114210;0.541364;0.000000;-1.000000
1.056000;0.114437;0.542103;0.000000;-1.000000
1.057000;0.114665;0.542840;0.000000;-1.000000
1.058000;0.114894;0.543577;0.000000;-1.000000
1.059000;0.115124;0.544312;0.000000;-1.000000
1.060000;0.115354;0.545047;0.000000;-1.000000
1.061000;0.115585;0.545780;0.000000;-1.000000
1.062000;0.115817;0.546513;0.000000;-1.000000
1.063000;0.116049;0.547244;0.000000;-1.000000
1.064000;0.116282;0.547975;0.000000;-1.000000
1.065000;0.116516;0.548704;0.000000;-1.000000
1.066000;0.116751;0.549433;0.000000;-1.000000
1.067000;0.116986;0.550160;0.000000;-1.000000
1.068000;0.117222;0.550887;0.000000;-1.000000
1.069000;0.117459;0.551612;0.000000;-1.000000
1.070000;0.117697;0.552337;0.000000;-1.000000
1.071000;0.117935;0.553060;0.000000;-1.000000
1.072000;0.118174;0.553783;0.000000;-1.000000
1.073000;0.118414;0.554504;0.000000;-1.000000
1.074000;0.118654;0.555225;0.000000;-1.000000
1.075000;0.118895;0.555944;0.000000;-1.000000
1.076000;0.119137;0.556663;0.000000;-1.000000
1.077000;0.119380;0.557380;0.000000;-1.000000
1.078000;0.119623;0.558097;0.000000;-1.000000
1.079000;0.119867;0.558812;0.000000;-1.000000
1.080000;0.120112;0.559527;0.000000;-1.000000
1.081000;0.120357;0.560240;0.000000;-1.000000
1.082000;0.120604;0.560953;0.000000;-1.000000
1.083000;0.120850;0.561664;0.000000;-1.000000
1.084000;0.121098;0.562375;0.000000;-1.000000
1.085000;0.121346;0.563084;0.000000;-1.000000
1.086000;0.121595;0.563793;0.000000;-1.000000
1.087000;0.121845;0.564500;0.000000;-1.000000
1.088000;0.122096;0.565207;0.000000;-1.000000
1.089000;0.122347;0.565912;0.000000;-1.000000
1.090000;0.122598;0.566617;0.000000;-1.000000
1.091000;0.122851;0.567320;0.000000;-1.000000
1.092000;0.123104;0.568023;0.000000;-1.000000
1.093000;0.123358;0.568724;0.000000;-1.000000
1.094000;0.123613;0.569425;0.000000;-1.000000
1.095000;0.123868;0.570124;0.000000;-1.000000
1.096000;0.124124;0.570823;0.000000;-1.000000
1.097000;0.124381;0.571520;0.000000;-1.000000
1.098000;0.124638;0.572217;0.000000;-1.000000
1.099000;0.124897;0.572912;0.000000;-1.000000
1.100000;0.125155;0.573607;0.000000;-1.000000
1.101000;0.125415;0.574300;0.000000;-1.000000
